episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
temporary_blockage_high_validation_s02720_e923536_base_r1_dwb,temporary_blockage_high_validation_s02720,2720,base,e923536de5093ba5fbc4d234b0ddef46fd7f4df6,COLLISION,380,37.9953,8.191895484924316,8.81539514528345,outcome_terminal_snapshot,0.13670528803091928,0.7006701483632096,0.33425331115722656,0,56f0dd59f4144c5675b6e13f79ea0abea7347d85e6551c65050c1a3de55a5963
temporary_blockage_high_validation_s02720_e923536_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,e923536de5093ba5fbc4d234b0ddef46fd7f4df6,COLLISION,401,39.993300000000005,8.133604049682617,8.868382509078392,outcome_terminal_snapshot,0.12121233219956382,0.6816221656405774,0.326393187046051,65,13dac80e0c1bdac6f83e8185f259a6a3ba0544a80fda28adb25865cab4bb1224
