episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
temporary_blockage_high_validation_s02720_a26e3b6_base_r1_dwb,temporary_blockage_high_validation_s02720,2720,base,a26e3b6dc93a327d5a44c4fdb8e502fe44b91b2b,COLLISION,381,37.9953,8.299498558044434,8.709159515619305,outcome_terminal_snapshot,0.12987027467409554,0.6961795037272077,0.33095335960388184,0,4743725c21df57f7746f5684d964c691b7dacc6c4e3c165ee6ff88054b78228a
temporary_blockage_high_validation_s02720_a26e3b6_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,a26e3b6dc93a327d5a44c4fdb8e502fe44b91b2b,COLLISION,726,72.4941,8.227416038513184,8.7735909690021,outcome_terminal_snapshot,0.11624954327402512,0.7956848848675403,0.33080729842185974,288,7c8e6a1e3eebba5d8200d9ceeef682f2030a6750b61cfc781e9545b42dc27010
