episode_id,scenario_id,family,density,seed,planner_id,source_policy,outcome,sample_count,sim_duration_s,start_distance_m,end_distance_m,progress_m,min_human_distance_m,min_lidar_m,raw_sha256
crossing_flow_high_mining_seed17_reactive13_heuristic_dwb,crossing_flow_high_mining_seed17,crossing_flow,high,17,dwb,heuristic,COLLISION,399,34.0326,21.0,14.081094741821289,6.918905258178711,0.7094999972718978,0.3896211087703705,2e50bb9543955c0672d68c998e101596009dc3c950f67ed1ea3f928e2ae20e91
crossing_flow_high_mining_seed18_reactive13_heuristic_dwb,crossing_flow_high_mining_seed18,crossing_flow,high,18,dwb,heuristic,TIMEOUT,1258,119.97989999999999,21.0,1.5663374662399292,19.43366253376007,1.0709143186390326,0.5303535461425781,e15151b95667c5be7a7c47ea8e05f12702224a71565d1f4fdbf2facc627f0ec3
crossing_flow_high_mining_seed19_reactive13_heuristic_dwb,crossing_flow_high_mining_seed19,crossing_flow,high,19,dwb,heuristic,TIMEOUT,1418,119.9799,21.0,1.4039469957351685,19.59605300426483,0.8079934795911139,0.4747380316257477,dffcc7359dee9eeb16d7a11388a6a9593fc98916a09b66c4a27ee4562037a3fb
