episode_id,scenario_id,family,density,seed,planner_id,source_policy,outcome,sample_count,sim_duration_s,start_distance_m,end_distance_m,progress_m,min_human_distance_m,min_lidar_m,raw_sha256
head_on_corridor_high_mining_seed02_strict11_heuristic_dwb,head_on_corridor_high_mining_seed02,head_on_corridor,high,2,dwb,heuristic,TIMEOUT,1202,119.94659999999999,21.0,16.16444969177246,4.835550308227539,0.7391945279175112,0.42087244987487793,4ad16be2065b97492bb47cdbe18bee3e849dbb75f5fc26752b761ef374df92bc
