episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
temporary_blockage_high_validation_s02720_461ddc6_base_r1_dwb,temporary_blockage_high_validation_s02720,2720,base,461ddc6db4e8696dcad6cdf74708d9d3a45b9026,COLLISION,381,37.9953,8.289806365966797,8.732066313709545,outcome_terminal_snapshot,0.12987046772575736,0.7051898380053574,0.3354736864566803,0,f2553b4e1d20fe88d098480d4f603545352c6d9d8129e82465c8a4e7fcc81401
temporary_blockage_high_validation_s02720_461ddc6_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,461ddc6db4e8696dcad6cdf74708d9d3a45b9026,COLLISION,406,40.4928,8.137890815734863,8.8661042652445,outcome_terminal_snapshot,0.12121216104781925,0.6802115528627853,0.3139721751213074,55,8a00f2975f4ea69e3c074f6f3decd673cd0a6156ab644141031f9bf4f36d83ac
