episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
temporary_blockage_high_validation_s02720_d9b5ef8_base_r1_dwb,temporary_blockage_high_validation_s02720,2720,base,d9b5ef8e25d5ca79b94691b2b01038af674e26de,COLLISION,381,37.9953,8.293513298034668,8.713777566049323,outcome_terminal_snapshot,0.1348829252541555,0.6979448629270032,0.3348342180252075,0,747df82e766775e55fb09b6a882e42c5c0b44b269249fa3a9980a22d0096bec2
temporary_blockage_high_validation_s02720_d9b5ef8_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,d9b5ef8e25d5ca79b94691b2b01038af674e26de,COLLISION,401,40.0266,8.176287651062012,8.82770686734328,outcome_terminal_snapshot,0.12121226792603515,0.6979156150602921,0.34096941351890564,65,6e4e6350e01a38f7f34776666b833e4f898e8ab70bd4ab05e4d7d4b13c715d6c
