episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
blind_corner_high_validation_s02320_8c92b00_base_r1_dwb,blind_corner_high_validation_s02320,2320,base,8c92b00c6204e212b86b2b18c9b5c14ebf0ffd4e,COLLISION,461,45.9873,8.90302848815918,12.735394892932977,outcome_terminal_snapshot,0.133969287007139,2.9690183748313137,0.3315182328224182,0,6db5ab1ef2137a14d1b240ad5913e02be632122cc4221c2ad5f565806246bacf
blind_corner_high_validation_s02320_8c92b00_bc_r1_dwb,blind_corner_high_validation_s02320,2320,bc,8c92b00c6204e212b86b2b18c9b5c14ebf0ffd4e,TIMEOUT,1801,179.9865,16.248443126678467,5.384864966496121,outcome_terminal_snapshot,0.14279874560362732,1.16142964575179,0.36547189950942993,1118,1f43b5f9243d0d367be68fa8777f3637605e4667028e357265f681fcadc5a948
