episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
group_blocking_high_validation_s02420_dcd9bfe_base_r1_dwb,group_blocking_high_validation_s02420,2420,base,dcd9bfec0ebfb9e92c161180dc339241e39f7780,COLLISION,431,42.990300000000005,10.08486270904541,10.939039397390557,outcome_terminal_snapshot,0.13017744503079368,0.6373654535802208,0.2756009101867676,0,6376f1547109cf08037dccd38fda6d1a79a3a05a03d2e91d295cf5e1f992b7d0
group_blocking_high_validation_s02420_dcd9bfe_bc_r1_dwb,group_blocking_high_validation_s02420,2420,bc,dcd9bfec0ebfb9e92c161180dc339241e39f7780,GOAL_REACHED,1130,112.887,20.796484008431435,0.1967368691972725,outcome_terminal_snapshot,0.13072246105876303,0.8727089849493647,0.5088251233100891,248,2327335d4e01648c1faf3bfd3a831170f1f999b42e4c9852368ed50033b5ca62
