episode_id,scenario_id,seed,source_policy,outcome,sample_count,sim_duration_s,progress_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
crossing_flow_medium_train_s01210_gate3_base_retry1_dwb,crossing_flow_medium_train_s01210,1210,base,COLLISION,347,34.5321,6.626560211181641,0.7041872822678056,4.504512310028076,0,99fa08dacee4e1042328a441c2b3343c059ffce78fc067a18c47f7d8cf07d375
crossing_flow_medium_train_s01210_gate3_heuristic_dwb,crossing_flow_medium_train_s01210,1210,heuristic,TIMEOUT,1202,119.9799,14.681042671203613,0.9254224074223356,0.5078943967819214,425,98bdf1508280d7854658ab181576c9107fdf588efed673f5fe332a84981e2481
crossing_flow_medium_train_s01210_gate3_oracle_dwb,crossing_flow_medium_train_s01210,1210,oracle,GOAL_REACHED,948,94.6386,20.777237743139267,1.1748433923335055,0.8378714919090271,94,b6e29afdbc0a05de179402765c8959620264885f5ce19e0c0b1e59b44d5e1eec
