episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
temporary_blockage_high_validation_s02720_0205d6e_base_r1_dwb,temporary_blockage_high_validation_s02720,2720,base,0205d6e2744c064482d0600c0fd0df7b33d3fe75,COLLISION,378,37.9953,8.351052284240723,8.674921857614205,outcome_terminal_snapshot,0.1298702922460234,0.6839222999989738,0.3168417811393738,0,5bcbba002190dfd3d974074bfcf993750f8f846b08be876f5aadc1b54966e175
temporary_blockage_high_validation_s02720_0205d6e_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,0205d6e2744c064482d0600c0fd0df7b33d3fe75,GOAL_REACHED,802,80.919,16.799262389540672,0.19528014053007994,outcome_terminal_snapshot,0.12987093197718488,0.7807004149599492,0.40978214144706726,132,27349b57e0f9340cd2e05bcbd8313a753862527a647497abe9a464d833ef205f
