episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
overtaking_high_validation_s02520_324fcdf_base_r1_dwb,overtaking_high_validation_s02520,2520,base,324fcdff9ce8433f3f4f080d27b02d4fb4c08034,COLLISION,821,82.0179,18.872632026672363,2.1339176969417215,outcome_terminal_snapshot,0.1262258189409164,0.6848579891975811,0.08002013713121414,0,3055c0b8c51e0f9e84c1164ea1683970f2f96b251cb9ad81c0ae266d8ab3ecef
overtaking_high_validation_s02520_324fcdf_bc_r1_dwb,overtaking_high_validation_s02520,2520,bc,324fcdff9ce8433f3f4f080d27b02d4fb4c08034,GOAL_REACHED,1785,178.3881,20.77586531639099,0.22413507632511134,outcome_terminal_snapshot,0.14149603853807757,1.1556162566903483,0.4878959357738495,1133,bb5335a7b2e30332f3ed41c5bac8c4ae3dbb58ebae47cad0c69205b0c8e7de07
