episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
blind_corner_high_validation_s02320_fafcddd_base_r1_dwb,blind_corner_high_validation_s02320,2320,base,fafcddddd132190dd66cc09e7490f231e412126f,COLLISION,496,49.483799999999995,9.741394996643066,11.899659482702067,outcome_terminal_snapshot,0.12201659859372707,2.7096839931504455,0.32083550095558167,0,b35c6d269994452b0ea37504ae55abefc3f23de37edbd47b0361b6da6a0a30bf
blind_corner_high_validation_s02320_fafcddd_bc_r1_dwb,blind_corner_high_validation_s02320,2320,bc,fafcddddd132190dd66cc09e7490f231e412126f,TIMEOUT,1801,179.98649999999998,13.471588134765625,8.16172020909721,outcome_terminal_snapshot,0.13548881611001767,1.8761906093439917,0.686408281326294,1088,7023aeae9a438a199d4128562f70218c08cf21acfdcac1b546e5396785d79bb1
