episode_id,scenario_id,seed,source_policy,project_commit,outcome,sample_count,sim_duration_s,progress_m,actual_goal_distance_m,actual_goal_distance_source,max_localization_error_m,min_human_distance_m,min_lidar_m,recovery_actions,raw_sha256
temporary_blockage_high_validation_s02720_d9b5ef8_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,d9b5ef8e25d5ca79b94691b2b01038af674e26de,COLLISION,401,40.0266,8.176287651062012,8.82770686734328,outcome_terminal_snapshot,0.12121226792603515,0.6979156150602921,0.34096941351890564,65,6e4e6350e01a38f7f34776666b833e4f898e8ab70bd4ab05e4d7d4b13c715d6c
temporary_blockage_high_validation_s02720_backupgain02_bc_r1_dwb,temporary_blockage_high_validation_s02720,2720,bc,d9b5ef8e25d5ca79b94691b2b01038af674e26de,TIMEOUT,1801,179.9865,6.108762741088867,10.891237833444505,outcome_terminal_snapshot,0.13397139055351093,0.7953095747193419,0.42989784479141235,1317,909eebaa5659445a1d18f9f1fdcf169bc3064be60d6b3c77d8b44ed838b2bb50
overtaking_high_validation_s02520_324fcdf_bc_r1_dwb,overtaking_high_validation_s02520,2520,bc,324fcdff9ce8433f3f4f080d27b02d4fb4c08034,GOAL_REACHED,1785,178.3881,20.77586531639099,0.22413507632511134,outcome_terminal_snapshot,0.14149603853807757,1.1556162566903483,0.4878959357738495,1133,bb5335a7b2e30332f3ed41c5bac8c4ae3dbb58ebae47cad0c69205b0c8e7de07
overtaking_high_validation_s02520_backupgain02_bc_r2_dwb,overtaking_high_validation_s02520,2520,bc,d9b5ef8e25d5ca79b94691b2b01038af674e26de,TIMEOUT,2000,199.9332,17.056636810302734,3.9383758529286657,outcome_terminal_snapshot,0.14599689576678646,1.0562770869457256,0.07999999821186066,1425,72b60655fe8df448f66efb62395965c469741c138deee21f722f2c43a7d07f59
